35.7999992	-15.96	1255.25
35.7999992	-15.96	1260.24243
35.7999992	-15.96	1265.23486
35.7999992	-15.96	1270.22729
35.7999992	-15.96	1275.21973
35.7999992	-15.96	1280.21216
35.7999992	-15.96	1285.20459
35.7999992	-15.96	1290.19702
35.7999992	-15.96	1295.18945
35.7999992	-15.96	1300.18176
35.7999992	-15.96	1305.17419
35.7999992	-15.96	1310.16663
35.7999992	-15.96	1315.15906
35.7999992	-15.96	1320.15149
35.7999992	-15.96	1325.14392
35.7999992	-15.96	1330.13635
35.7999992	-15.96	1335.12878
35.7999992	-15.96	1340.12122
35.7999992	-15.96	1345.11365
35.7999992	-15.96	1350.10608
35.7999992	-15.96	1355.09851
35.7999992	-15.96	1360.09094
35.7999992	-15.96	1365.08337
35.7999992	-15.96	1370.07581
35.7999992	-15.96	1375.06824
35.7999992	-15.96	1380.06055
35.7999992	-15.96	1385.05298
35.7999992	-15.96	1390.04541
35.7999992	-15.96	1395.03784
35.7999992	-15.96	1400.03027
35.7999992	-15.96	1405.02271
35.7999992	-15.96	1410.01514
35.7999992	-15.96	1415.00757
40.7999992	-15.96	1415.00757
40.7999992	-15.96	1410.01514
40.7999992	-15.96	1405.02271
40.7999992	-15.96	1400.03027
40.7999992	-15.96	1395.03784
40.7999992	-15.96	1390.04541
40.7999992	-15.96	1385.05298
40.7999992	-15.96	1380.06055
40.7999992	-15.96	1375.06824
40.7999992	-15.96	1370.07581
